"title","start_time","end_time","description","exercise_title","superset_id","exercise_notes","set_index","set_type","weight_kg","reps","distance_km","duration_seconds","rpe"
"Hát - Tricepsz","6 Apr 2024, 13:00","6 Apr 2024, 14:30","","Single Arm Lat Pulldown",,"",0,"normal",61,8,,,
"Hát - Tricepsz","6 Apr 2024, 13:00","6 Apr 2024, 14:30","","Single Arm Lat Pulldown",,"",1,"normal",61,6,,,
"Hát - Tricepsz","6 Apr 2024, 13:00","6 Apr 2024, 14:30","","Single Arm Lat Pulldown",,"",2,"normal",61,6,,,
"Hát - Tricepsz","6 Apr 2024, 13:00","6 Apr 2024, 14:30","","Single Arm Lat Pulldown",,"",3,"normal",61,8,,,
"Hát - Tricepsz","6 Apr 2024, 13:00","6 Apr 2024, 14:30","","Seated Row (Machine)",,"",0,"normal",60,9,,,
"Hát - Tricepsz","6 Apr 2024, 13:00","6 Apr 2024, 14:30","","Seated Row (Machine)",,"",1,"normal",60,8,,,
"Hát - Tricepsz","6 Apr 2024, 13:00","6 Apr 2024, 14:30","","Seated Row (Machine)",,"",2,"normal",60,9,,,
"Hát - Tricepsz","6 Apr 2024, 13:00","6 Apr 2024, 14:30","","Seated Row (Machine)",,"",3,"normal",60,9,,,
"Hát - Tricepsz","6 Apr 2024, 13:00","6 Apr 2024, 14:30","","Seated Cable Row - Bar Grip",,"",0,"normal",57,8,,,
"Hát - Tricepsz","6 Apr 2024, 13:00","6 Apr 2024, 14:30","","Seated Cable Row - Bar Grip",,"",1,"normal",67,8,,,
"Hát - Tricepsz","6 Apr 2024, 13:00","6 Apr 2024, 14:30","","Seated Cable Row - Bar Grip",,"",2,"normal",67,7,,,
"Hát - Tricepsz","6 Apr 2024, 13:00","6 Apr 2024, 14:30","","Seated Cable Row - Bar Grip",,"",3,"normal",67,8,,,
"Hát - Tricepsz","6 Apr 2024, 13:00","6 Apr 2024, 14:30","","Triceps Dip (Weighted)",,"",0,"normal",,10,,,
"Hát - Tricepsz","6 Apr 2024, 13:00","6 Apr 2024, 14:30","","Triceps Dip (Weighted)",,"",1,"normal",15,8,,,
"Hát - Tricepsz","6 Apr 2024, 13:00","6 Apr 2024, 14:30","","Triceps Dip (Weighted)",,"",2,"normal",25,6,,,
"Hát - Tricepsz","6 Apr 2024, 13:00","6 Apr 2024, 14:30","","Triceps Dip (Weighted)",,"",3,"normal",25,6,,,
"Hát - Tricepsz","6 Apr 2024, 13:00","6 Apr 2024, 14:30","","Triceps Extension (Dumbbell)",,"",0,"normal",30,8,,,
"Hát - Tricepsz","6 Apr 2024, 13:00","6 Apr 2024, 14:30","","Triceps Extension (Dumbbell)",,"",1,"normal",30,9,,,
"Hát - Tricepsz","6 Apr 2024, 13:00","6 Apr 2024, 14:30","","Triceps Extension (Dumbbell)",,"",2,"normal",30,9,,,
"Hát - Tricepsz","6 Apr 2024, 13:00","6 Apr 2024, 14:30","","Triceps Extension (Dumbbell)",,"",3,"normal",30,8,,,
"Hát - Tricepsz","6 Apr 2024, 13:00","6 Apr 2024, 14:30","","Single Arm Triceps Pushdown (Cable)",,"",0,"normal",20,9,,,
"Hát - Tricepsz","6 Apr 2024, 13:00","6 Apr 2024, 14:30","","Single Arm Triceps Pushdown (Cable)",,"",1,"normal",20,10,,,
"Hát - Tricepsz","6 Apr 2024, 13:00","6 Apr 2024, 14:30","","Single Arm Triceps Pushdown (Cable)",,"",2,"normal",20,9,,,
"Hát - Tricepsz","6 Apr 2024, 13:00","6 Apr 2024, 14:30","","Single Arm Triceps Pushdown (Cable)",,"",3,"normal",20,9,,,
"Hát - Tricepsz","6 Apr 2024, 13:00","6 Apr 2024, 14:30","","Single Arm Triceps Pushdown (Cable)",,"",4,"normal",20,10,,,
"Hát - Tricepsz","6 Apr 2024, 13:00","6 Apr 2024, 14:30","","Triceps Extension (Suspension)",0,"7.",0,"normal",,9,,,
"Hát - Tricepsz","6 Apr 2024, 13:00","6 Apr 2024, 14:30","","Triceps Extension (Suspension)",0,"7.",1,"normal",,9,,,
"Hát - Tricepsz","6 Apr 2024, 13:00","6 Apr 2024, 14:30","","Triceps Extension (Suspension)",0,"7.",2,"normal",,9,,,
"Láb","3 Apr 2024, 21:29","3 Apr 2024, 22:28","","Standing Calf Raise (Machine)",,"",0,"normal",40,12,,,
"Láb","3 Apr 2024, 21:29","3 Apr 2024, 22:28","","Standing Calf Raise (Machine)",,"",1,"normal",45,11,,,
"Láb","3 Apr 2024, 21:29","3 Apr 2024, 22:28","","Standing Calf Raise (Machine)",,"",2,"normal",45,12,,,
"Láb","3 Apr 2024, 21:29","3 Apr 2024, 22:28","","Standing Calf Raise (Machine)",,"",3,"normal",45,10,,,
"Láb","3 Apr 2024, 21:29","3 Apr 2024, 22:28","","Standing Calf Raise (Machine)",,"",4,"normal",45,10,,,
"Láb","3 Apr 2024, 21:29","3 Apr 2024, 22:28","","Seated Calf Raise",,"",0,"normal",45,13,,,
"Láb","3 Apr 2024, 21:29","3 Apr 2024, 22:28","","Seated Calf Raise",,"",1,"normal",45,10,,,
"Láb","3 Apr 2024, 21:29","3 Apr 2024, 22:28","","Seated Calf Raise",,"",2,"normal",50,10,,,
"Láb","3 Apr 2024, 21:29","3 Apr 2024, 22:28","","Seated Calf Raise",,"",3,"normal",55,14,,,
"Láb","3 Apr 2024, 21:29","3 Apr 2024, 22:28","","Squat (Barbell)",,"",0,"warmup",20,12,,,
"Láb","3 Apr 2024, 21:29","3 Apr 2024, 22:28","","Squat (Barbell)",,"",1,"normal",60,9,,,
"Láb","3 Apr 2024, 21:29","3 Apr 2024, 22:28","","Squat (Barbell)",,"",2,"normal",70,8,,,
"Láb","3 Apr 2024, 21:29","3 Apr 2024, 22:28","","Squat (Barbell)",,"",3,"normal",70,8,,,
"Láb","3 Apr 2024, 21:29","3 Apr 2024, 22:28","","Squat (Barbell)",,"",4,"normal",70,8,,,
"Láb","3 Apr 2024, 21:29","3 Apr 2024, 22:28","","Leg Press (Machine)",,"",0,"normal",120,8,,,
"Láb","3 Apr 2024, 21:29","3 Apr 2024, 22:28","","Leg Press (Machine)",,"",1,"normal",130,8,,,
"Láb","3 Apr 2024, 21:29","3 Apr 2024, 22:28","","Leg Press (Machine)",,"",2,"normal",130,8,,,
"Láb","3 Apr 2024, 21:29","3 Apr 2024, 22:28","","Leg Press (Machine)",,"",3,"normal",130,8,,,
"Láb","3 Apr 2024, 21:29","3 Apr 2024, 22:28","","Bulgarian Split Squat",,"",0,"normal",10,6,,,
"Láb","3 Apr 2024, 21:29","3 Apr 2024, 22:28","","Bulgarian Split Squat",,"",1,"normal",30,6,,,
"Láb","3 Apr 2024, 21:29","3 Apr 2024, 22:28","","Bulgarian Split Squat",,"",2,"normal",30,7,,,
"Láb","3 Apr 2024, 21:29","3 Apr 2024, 22:28","","Bulgarian Split Squat",,"",3,"normal",30,6,,,
"Láb","3 Apr 2024, 21:29","3 Apr 2024, 22:28","","Leg Extension (Machine)",,"",0,"normal",85,7,,,
"Láb","3 Apr 2024, 21:29","3 Apr 2024, 22:28","","Leg Extension (Machine)",,"",1,"normal",85,6,,,
"Láb","3 Apr 2024, 21:29","3 Apr 2024, 22:28","","Leg Extension (Machine)",,"",2,"normal",75,8,,,
"Láb","3 Apr 2024, 21:29","3 Apr 2024, 22:28","","Leg Extension (Machine)",,"",3,"normal",75,8,,,
"Mell - Bicepsz","2 Apr 2024, 14:39","2 Apr 2024, 15:47","","Bench Press (Barbell)",,"",0,"warmup",20,12,,,
"Mell - Bicepsz","2 Apr 2024, 14:39","2 Apr 2024, 15:47","","Bench Press (Barbell)",,"",1,"normal",60,8,,,
"Mell - Bicepsz","2 Apr 2024, 14:39","2 Apr 2024, 15:47","","Bench Press (Barbell)",,"",2,"normal",80,8,,,
"Mell - Bicepsz","2 Apr 2024, 14:39","2 Apr 2024, 15:47","","Bench Press (Barbell)",,"",3,"normal",90,6,,,
"Mell - Bicepsz","2 Apr 2024, 14:39","2 Apr 2024, 15:47","","Bench Press (Barbell)",,"",4,"normal",90,6,,,
"Mell - Bicepsz","2 Apr 2024, 14:39","2 Apr 2024, 15:47","","Bench Press (Barbell)",,"",5,"normal",90,8,,,
"Mell - Bicepsz","2 Apr 2024, 14:39","2 Apr 2024, 15:47","","Chest Dip (Weighted)",,"",0,"normal",,10,,,
"Mell - Bicepsz","2 Apr 2024, 14:39","2 Apr 2024, 15:47","","Chest Dip (Weighted)",,"",1,"normal",16,8,,,
"Mell - Bicepsz","2 Apr 2024, 14:39","2 Apr 2024, 15:47","","Chest Dip (Weighted)",,"",2,"normal",26,6,,,
"Mell - Bicepsz","2 Apr 2024, 14:39","2 Apr 2024, 15:47","","Chest Dip (Weighted)",,"",3,"normal",26,6,,,
"Mell - Bicepsz","2 Apr 2024, 14:39","2 Apr 2024, 15:47","","Chest Fly (Machine)",,"",0,"normal",74,9,,,
"Mell - Bicepsz","2 Apr 2024, 14:39","2 Apr 2024, 15:47","","Chest Fly (Machine)",,"",1,"normal",74,8,,,
"Mell - Bicepsz","2 Apr 2024, 14:39","2 Apr 2024, 15:47","","Chest Fly (Machine)",,"",2,"normal",74,6,,,
"Mell - Bicepsz","2 Apr 2024, 14:39","2 Apr 2024, 15:47","","Chest Fly (Machine)",,"",3,"normal",74,6,,,
"Mell - Bicepsz","2 Apr 2024, 14:39","2 Apr 2024, 15:47","","Bicep Curl (Dumbbell)",,"",0,"normal",20,6,,,
"Mell - Bicepsz","2 Apr 2024, 14:39","2 Apr 2024, 15:47","","Bicep Curl (Dumbbell)",,"",1,"normal",20,6,,,
"Mell - Bicepsz","2 Apr 2024, 14:39","2 Apr 2024, 15:47","","Bicep Curl (Dumbbell)",,"",2,"normal",20,6,,,
"Mell - Bicepsz","2 Apr 2024, 14:39","2 Apr 2024, 15:47","","Bicep Curl (Dumbbell)",,"",3,"normal",20,6,,,
"Mell - Bicepsz","2 Apr 2024, 14:39","2 Apr 2024, 15:47","","Preacher Curl (Machine)",,"",0,"normal",15,8,,,
"Mell - Bicepsz","2 Apr 2024, 14:39","2 Apr 2024, 15:47","","Preacher Curl (Machine)",,"",1,"normal",20,8,,,
"Mell - Bicepsz","2 Apr 2024, 14:39","2 Apr 2024, 15:47","","Preacher Curl (Machine)",,"",2,"normal",20,7,,,
"Mell - Bicepsz","2 Apr 2024, 14:39","2 Apr 2024, 15:47","","Preacher Curl (Machine)",,"",3,"normal",20,8,,,
"Mell - Bicepsz","2 Apr 2024, 14:39","2 Apr 2024, 15:47","","Hammer Curl (Cable)",,"",0,"normal",52,12,,,
"Mell - Bicepsz","2 Apr 2024, 14:39","2 Apr 2024, 15:47","","Hammer Curl (Cable)",,"",1,"normal",55,10,,,
"Mell - Bicepsz","2 Apr 2024, 14:39","2 Apr 2024, 15:47","","Hammer Curl (Cable)",,"",2,"normal",55,10,,,
"Mell - Bicepsz","2 Apr 2024, 14:39","2 Apr 2024, 15:47","","Hammer Curl (Cable)",,"",3,"normal",55,8,,,
"Váll","29 Mar 2024, 18:35","29 Mar 2024, 19:42","","Shoulder Press (Dumbbell)",,"",0,"normal",14,8,,,
"Váll","29 Mar 2024, 18:35","29 Mar 2024, 19:42","","Shoulder Press (Dumbbell)",,"",1,"normal",18,8,,,
"Váll","29 Mar 2024, 18:35","29 Mar 2024, 19:42","","Shoulder Press (Dumbbell)",,"",2,"normal",20,9,,,
"Váll","29 Mar 2024, 18:35","29 Mar 2024, 19:42","","Shoulder Press (Dumbbell)",,"",3,"normal",20,9,,,
"Váll","29 Mar 2024, 18:35","29 Mar 2024, 19:42","","Shoulder Press (Dumbbell)",,"",4,"normal",20,8,,,
"Váll","29 Mar 2024, 18:35","29 Mar 2024, 19:42","","Single Arm Lateral Raise (Cable)",,"",0,"normal",15,8,,,
"Váll","29 Mar 2024, 18:35","29 Mar 2024, 19:42","","Single Arm Lateral Raise (Cable)",,"",1,"normal",15,8,,,
"Váll","29 Mar 2024, 18:35","29 Mar 2024, 19:42","","Single Arm Lateral Raise (Cable)",,"",2,"normal",15,9,,,
"Váll","29 Mar 2024, 18:35","29 Mar 2024, 19:42","","Single Arm Lateral Raise (Cable)",,"",3,"normal",15,9,,,
"Váll","29 Mar 2024, 18:35","29 Mar 2024, 19:42","","Lateral Raise (Machine)",,"",0,"normal",35,8,,,
"Váll","29 Mar 2024, 18:35","29 Mar 2024, 19:42","","Lateral Raise (Machine)",,"",1,"normal",30,12,,,
"Váll","29 Mar 2024, 18:35","29 Mar 2024, 19:42","","Lateral Raise (Machine)",,"",2,"normal",30,12,,,
"Váll","29 Mar 2024, 18:35","29 Mar 2024, 19:42","","Lateral Raise (Machine)",,"",3,"normal",30,12,,,
"Váll","29 Mar 2024, 18:35","29 Mar 2024, 19:42","","Rear Delt Reverse Fly (Machine)",,"",0,"normal",59,9,,,
"Váll","29 Mar 2024, 18:35","29 Mar 2024, 19:42","","Rear Delt Reverse Fly (Machine)",,"",1,"normal",59,8,,,
"Váll","29 Mar 2024, 18:35","29 Mar 2024, 19:42","","Rear Delt Reverse Fly (Machine)",,"",2,"normal",66,8,,,
"Váll","29 Mar 2024, 18:35","29 Mar 2024, 19:42","","Rear Delt Reverse Fly (Machine)",,"",3,"normal",59,10,,,
"Váll","29 Mar 2024, 18:35","29 Mar 2024, 19:42","","Hátsó Váll Csigán",,"",0,"normal",20,9,,,
"Váll","29 Mar 2024, 18:35","29 Mar 2024, 19:42","","Hátsó Váll Csigán",,"",1,"normal",20,9,,,
"Váll","29 Mar 2024, 18:35","29 Mar 2024, 19:42","","Hátsó Váll Csigán",,"",2,"normal",20,8,,,
"Váll","29 Mar 2024, 18:35","29 Mar 2024, 19:42","","Hátsó Váll Csigán",,"",3,"normal",20,10,,,
"Váll","29 Mar 2024, 18:35","29 Mar 2024, 19:42","","Bicep Curl (Dumbbell)",,"",0,"normal",20,6,,,
"Váll","29 Mar 2024, 18:35","29 Mar 2024, 19:42","","Bicep Curl (Dumbbell)",,"",1,"normal",20,6,,,
"Váll","29 Mar 2024, 18:35","29 Mar 2024, 19:42","","Bicep Curl (Dumbbell)",,"",2,"normal",20,6,,,
"Váll","29 Mar 2024, 18:35","29 Mar 2024, 19:42","","Bicep Curl (Dumbbell)",,"",3,"normal",20,6,,,
"Váll","29 Mar 2024, 18:35","29 Mar 2024, 19:42","","Standing Calf Raise (Machine)",,"",0,"normal",40,13,,,
"Váll","29 Mar 2024, 18:35","29 Mar 2024, 19:42","","Standing Calf Raise (Machine)",,"",1,"normal",40,12,,,
"Váll","29 Mar 2024, 18:35","29 Mar 2024, 19:42","","Standing Calf Raise (Machine)",,"",2,"normal",40,12,,,
"Hát - Tricepsz","28 Mar 2024, 21:09","28 Mar 2024, 22:47","","Pull Up",,"",0,"normal",,10,,,
